Bankrupt,Net_Value_Per_Share_(B),Net_Value_Per_Share_(A),Net_Value_Per_Share_(C),Operating_Profit_Growth_Rate,Total_Asset_Return_Growth_Rate_Ratio,Total_debt/Total_net_worth,Operating_profit/Paid-in_capital,Net_profit_before_tax/Paid-in_capital,Average_Collection_Days,Revenue_per_person,Total_income/Total_expense
0,0.193417892,0.183388816,0.183178121,0.848028217,0.264406213,0.005650243,0.140895989,0.214161828,0.007991734,0.01843632,0.002665955
0,0.187855548,0.177742194,0.17748936,0.847998995,0.265135091,0.005468771,0.134251795,0.207895332,0.007537455,0.025395473,0.002668862
0,0.180059837,0.168176647,0.166027559,0.847931282,0.264223605,0.005208875,0.143061866,0.211959882,0.008243637,0.049657036,0.00266911
0,0.21200118,0.199022376,0.198895959,0.848095436,0.264345603,0.002392872,0.150088752,0.22097881,0.010945405,0.014347194,0.002670792
0,0.187265602,0.177152248,0.176899414,0.84799349,0.264067417,0.007113871,0.126443239,0.200384586,0.005551262,0.02593599,0.002674314
0,0.181534701,0.173823269,0.173444018,0.84797195,0.264683622,0.003529122,0.127689026,0.199457055,0.008557876,0.044281245,0.002675948
0,0.224937845,0.209472841,0.208840757,0.848146057,0.264529765,0.007510555,0.185467455,0.253238821,0.0067937,0.013468854,0.002677223
0,0.187897687,0.177784333,0.17748936,0.847999737,0.264300534,0.00361849,0.104124937,0.178734635,0.003898095,0.025389598,0.002678331
0,0.183430955,0.174918882,0.174539632,0.847982349,0.272115377,0.005010989,0.150976273,0.221778146,0.003845152,0.036014864,0.002678502
0,0.191353082,0.181450423,0.181155451,0.848019465,0.264261681,0.004255921,0.130245737,0.206145841,0.007757763,0.020513197,0.002681449
0,0.20664953,0.194892756,0.194513506,0.84807852,0.264173874,0.002453059,0.113537545,0.201545886,0.005057703,0.014714393,0.002682448
0,0.181534701,0.17378113,0.173401879,0.847971138,0.264174651,0.003417868,0.143037439,0.212344469,0.008379409,0.044475126,0.002684988
0,0.195440563,0.185411487,0.185242931,0.848036817,0.264636999,0.007781395,0.120719136,0.207412714,0.008626189,0.016568013,0.002699767
0,0.194218533,0.184358013,0.184147318,0.848032299,0.264054984,0.003450697,0.149372221,0.22413091,0.006367599,0.017305348,0.002701015
0,0.182546037,0.174666049,0.174118242,0.847978291,0.264208064,0.003177122,0.119546631,0.191848277,0.006969605,0.040688571,0.002704198
0,0.19514559,0.185158653,0.184947958,0.848035887,0.264938496,0.002739401,0.17677952,0.259550562,0.005260933,0.016667891,0.002707874
0,0.191015971,0.181239729,0.180944756,0.848018688,0.26411948,0.00275308,0.138803394,0.213920519,0.004699061,0.020712953,0.002709751
0,0.210273482,0.19763179,0.197505373,0.848087884,0.264509562,0.002960085,0.143273568,0.211198251,0.007183082,0.01445001,0.002714126
0,0.211116261,0.19843243,0.197884623,0.848092495,0.264401551,0.010117729,0.132085919,0.209388432,0.005785233,0.014394195,0.002715094
0,0.197758207,0.186970629,0.186844212,0.848045604,0.264100054,0.009826827,0.129977038,0.209230073,0.006826148,0.016130312,0.002717982
0,0.186970629,0.176730858,0.176309469,0.847991137,0.264361921,0.005559051,0.102594167,0.182210995,0.008438329,0.02650882,0.002719017
0,0.210104926,0.197463234,0.197336817,0.848087154,0.26400603,0.007139405,0.139080235,0.210851369,0.009154758,0.014467635,0.002723155
0,0.180228393,0.169525094,0.167755257,0.847941223,0.264321514,0.004458366,0.098001856,0.213226755,0.00702084,0.048910888,0.002723197
0,0.193038641,0.182967427,0.182756732,0.8480267,0.26405887,0.002555194,0.110077027,0.187218159,0.008282917,0.018712454,0.002726465
0,0.221988117,0.206607391,0.206354557,0.848138763,0.267998539,0.005413144,0.134976468,0.221107006,0.009280283,0.013609859,0.002731428
0,0.226623404,0.211116261,0.210989845,0.848153021,0.263658686,0.003094137,0.105875552,0.180137245,0.006576807,0.013377789,0.002734252
0,0.202056382,0.191015971,0.190931693,0.848061486,0.264495575,0.00677555,0.112023059,0.206492723,0.007315438,0.015322474,0.002734264
0,0.23871729,0.226412709,0.225064262,0.848240462,0.264176205,0.007168586,0.111567085,0.182663449,0.00722407,0.011295037,0.002734918
0,0.180101976,0.168808731,0.166701782,0.847933576,0.26376592,0.008354991,0.101364665,0.183802127,0.005266911,0.049395591,0.00273744
0,0.180017698,0.167755257,0.164636973,0.847928224,0.264971909,0.006760047,0.124578631,0.207533369,0.005062826,0.050259242,0.002739246
0,0.181239729,0.17335974,0.172516961,0.847967139,0.266874917,0.005712253,0.194619506,0.253291607,0.004031304,0.045600223,0.002745907
0,0.194007838,0.184147318,0.183894484,0.848031323,0.264209618,0.005857248,0.143029296,0.221898801,0.00817874,0.017710735,0.002746776
0,0.200202267,0.189330412,0.189119717,0.84805518,0.263803219,0.002672831,0.106160535,0.186780786,0.00496975,0.015674985,0.002748776
0,0.191648055,0.181703257,0.181534701,0.848021653,0.26428033,0.00289078,0.133584119,0.211062514,0.007605767,0.019684796,0.002750388
0,0.210399899,0.197673929,0.19763179,0.848088684,0.265165396,0.00322363,0.150650577,0.228142674,0.00529082,0.014435322,0.002750862
0,0.182461759,0.174413215,0.173991825,0.847977303,0.264351819,0.009482122,0.117869298,0.195482995,0.014133901,0.040788449,0.002751043
0,0.197378956,0.186717795,0.186549239,0.848044734,0.264481588,0.002389225,0.10774016,0.186162431,0.009200869,0.016227252,0.002759837
0,0.215667271,0.201550714,0.201129325,0.848109506,0.263853727,0.005402201,0.118740534,0.201153759,0.008592032,0.014097499,0.002760306
0,0.198221735,0.187307741,0.187097046,0.848046251,0.264403882,0.002080997,0.132883873,0.212631023,0.006780037,0.016050997,0.002760649
0,0.216594328,0.202857022,0.202393494,0.848112529,0.264419423,0.005284564,0.127477323,0.207171405,0.006869698,0.014015246,0.002763363
0,0.1807762,0.171969154,0.170831402,0.847956457,0.26772657,0.00684212,0.152881593,0.222366337,0.007496467,0.047107207,0.002764042
0,0.217226413,0.203320551,0.203151995,0.848115776,0.265745079,0.012461357,0.146457244,0.220330292,0.00437543,0.013950619,0.002765003
0,0.229530993,0.21528802,0.215077325,0.848168984,0.26475278,0.006231135,0.128527692,0.207412714,0.008381971,0.01284021,0.00276951
0,0.188866883,0.178795668,0.178458556,0.848006042,0.263580981,0.003784459,0.20660511,0.273855667,0.004752003,0.023177592,0.002770409
0,0.218911972,0.20420547,0.203994775,0.848122423,0.263950859,0.006887716,0.118235706,0.194216122,0.009976219,0.013824303,0.002771579
0,0.204163331,0.192870086,0.192785808,0.848067873,0.264629228,0.005810741,0.116704936,0.198265591,0.010809634,0.014999339,0.002771637
0,0.189035439,0.179006363,0.178753529,0.848006818,0.264738016,0.004994574,0.112226619,0.185121786,0.008677423,0.022945522,0.002772112
0,0.187981965,0.177952889,0.177700055,0.848000807,0.264291986,0.005103092,0.135180028,0.207209109,0.004541942,0.025172216,0.002773971
0,0.199359488,0.188782605,0.188445493,0.848052368,0.265034851,0.004888792,0.144022668,0.214041173,0.005184935,0.015783676,0.002780333
0,0.227129072,0.211411234,0.211369095,0.848156515,0.265133537,0.002590759,0.114245933,0.186682754,0.007949039,0.013289661,0.00278372
0,0.218237748,0.203615524,0.203404829,0.848117764,0.264845249,0.002339981,0.135961698,0.215571978,0.004182446,0.013894805,0.002785073
0,0.187518436,0.17748936,0.177152248,0.847995431,0.264883325,0.003206303,0.130734281,0.205105196,0.006427373,0.025668669,0.002786662
0,0.186717795,0.176309469,0.175761662,0.84798822,0.263758926,0.004438304,0.095876692,0.185468668,0.011469705,0.026893645,0.002786943
0,0.190173191,0.180228393,0.180017698,0.84801403,0.26417232,0.005503424,0.106144251,0.229545283,0.007579296,0.021556042,0.002788747
0,0.191605916,0.181661118,0.181492562,0.848021006,0.264245363,0.006279466,0.141164688,0.209064173,0.00994804,0.019861052,0.002791107
0,0.188361215,0.178332139,0.178037167,0.848003983,0.263930656,0.003134262,0.097448174,0.187014554,0.004009103,0.024672826,0.002793986
0,0.19678901,0.186296406,0.186085711,0.848042487,0.264217389,0.008159841,0.128576547,0.213166428,0.007166858,0.016333005,0.002794511
0,0.180860478,0.172179849,0.171126375,0.847958398,0.264281885,0.006844855,0.126939925,0.209720232,0.010509058,0.046710633,0.002803422
0,0.2382959,0.224895706,0.224432177,0.848237015,0.26452044,0.004051651,0.114530917,0.211183169,0.007476827,0.011324413,0.002805949
0,0.215877966,0.201972104,0.201340019,0.8481098,0.264050322,0.005827155,0.11059814,0.192511877,0.010552607,0.014085748,0.002811941
0,0.18777127,0.177700055,0.177447221,0.847998266,0.264638553,0.00517787,0.140098034,0.20655305,0.010124799,0.025439537,0.002822666
0,0.204331887,0.19308078,0.193038641,0.848069085,0.264413984,0.003023008,0.104092367,0.195550863,0.011696845,0.014952338,0.002826411
0,0.197589651,0.186886351,0.186675656,0.848044992,0.264609802,0.00255337,0.156195548,0.228964633,0.005967116,0.016194939,0.002829463
0,0.180565505,0.17133707,0.16969365,0.847953116,0.26724091,0.003100521,0.202810754,0.266548526,0.007701405,0.047935608,0.002833678
0,0.18035481,0.169820067,0.168134508,0.847944658,0.264681291,0.002399256,0.18701451,0.250652289,0.010119675,0.048746383,0.002834898
0,0.187939826,0.177826472,0.177573638,0.848000419,0.264239924,0.006640586,0.112088198,0.187987331,0.004810069,0.025280907,0.00283657
0,0.199190932,0.188445493,0.188276937,0.848050933,0.263873154,0.003140645,0.106217532,0.185310308,0.004851911,0.015824802,0.002837207
0,0.203278412,0.192069445,0.191943028,0.848064521,0.264632336,0.010266371,0.154697347,0.248616243,0.009473266,0.015146219,0.002839519
0,0.196704732,0.186169989,0.186043572,0.84804151,0.264852243,0.006502886,0.11545915,0.225397783,0.008212897,0.016365319,0.00284772
0,0.20049724,0.189625385,0.189498968,0.848056615,0.26470538,0.003042158,0.104035371,0.188854536,0.00866803,0.015575107,0.002848278
d,0.191015971,0.181071173,0.180860478,0.848018582,0.264490912,0.004320667,0.148443988,0.220081442,0.005366818,0.020742329,0.002850273
0,0.234798365,0.219965446,0.219923307,0.848207582,0.264322291,0.003925806,0.115263732,0.203257673,0.012121238,0.011985371,0.002853309
0,0.199022376,0.188276937,0.188192659,0.848050369,0.26559977,0.003144293,0.152661749,0.219877837,0.004126088,0.015862991,0.002855574
0,0.211074122,0.198306013,0.197884623,0.848092342,0.26892712,0.004811279,0.128617259,0.202398009,0.004179884,0.014397133,0.002859344
0,0.221187476,0.20584889,0.205764612,0.848136045,0.264180867,0.004023382,0.101665934,0.187459468,0.010564562,0.013659798,0.002859573
0,0.193460031,0.183515233,0.183178121,0.848028817,0.264111709,0.004012439,0.105167163,0.189978131,0.005790357,0.018357005,0.002860658
0,0.212043319,0.199106654,0.198895959,0.84809553,0.264584159,0.006522948,0.133746967,0.202103914,0.00608154,0.014344256,0.002871442
0,0.203320551,0.192069445,0.192069445,0.848064885,0.265840657,0.00273393,0.100200303,0.199547545,0.005178958,0.015137406,0.002872545
0,0.193839282,0.183978762,0.183852345,0.848031087,0.263688991,0.003702386,0.122917583,0.206688787,0.008051508,0.017804738,0.002875506
0,0.187012768,0.176899414,0.176520163,0.847991914,0.263919777,0.005352046,0.111672936,0.185227358,0.008031014,0.026367816,0.002882702
0,0.191521638,0.181618979,0.181408285,0.848020194,0.265306043,0.003274697,0.182438484,0.258170575,0.005036355,0.019925679,0.002884853
0,0.189330412,0.179301336,0.179048502,0.848008795,0.264268675,0.003230925,0.176950511,0.249883116,0.004927909,0.022499009,0.002893196
0,0.205090388,0.193586448,0.193460031,0.848072026,0.264625343,0.00295735,0.150031755,0.221438806,0.006200233,0.014899461,0.002899082
0,0.186717795,0.176351608,0.175888079,0.84798842,0.26397961,0.005641124,0.111672936,0.185709977,0.008077125,0.026876019,0.002907749
0,0.206396696,0.19434495,0.194260672,0.848076685,0.264720144,0.005632005,0.1585487,0.227516779,0.008071148,0.014764332,0.002911139
0,0.189203995,0.179217058,0.178837807,0.848007818,0.26413269,0.003127878,0.182454769,0.251481789,0.004459113,0.022578324,0.002923505
0,0.189161856,0.179217058,0.178795668,0.848007501,0.264319183,0.004235858,0.143281711,0.216197873,0.004868989,0.02270464,0.002933764
0,0.180017698,0.16762884,0.164299861,0.847927471,0.264361921,0.003378656,0.109555914,0.202118996,0.005853546,0.050270993,0.002934773
0,0.181071173,0.173064768,0.17213771,0.847964304,0.26491363,0.006211984,0.14215806,0.211560214,0.003799041,0.045855794,0.002935473
0,0.2218617,0.206396696,0.206143862,0.848138539,0.264059647,0.003300231,0.121508948,0.191908604,0.006014081,0.013624547,0.002940003
0,0.215877966,0.201845687,0.201255741,0.848109753,0.265956438,0.00344249,0.16831143,0.257190257,0.009768719,0.014085748,0.002940104
0,0.191184527,0.181281868,0.181029034,0.848019041,0.264131913,0.004899735,0.122152198,0.235246211,0.007632238,0.020636576,0.002945667
0,0.179764865,0.166364671,0.161897939,0.847920106,0.263884809,0.004059858,0.128991809,0.2084609,0.004123526,0.050902575,0.002980648
0,0.192111584,0.182040369,0.181745396,0.848022747,0.264772983,0.00512589,0.099695474,0.206726491,0.013887122,0.019258846,0.002996508
0,0.198306013,0.18734988,0.187097046,0.848046557,0.264311413,0.006187363,0.132598889,0.218354574,0.00639407,0.016039246,0.003001856
0,0.200286545,0.18941469,0.189161856,0.848055604,0.27063431,0.004971776,0.375804061,0.400022623,0.009635509,0.015651484,0.003002743
0,0.190805276,0.180860478,0.180607644,0.848017559,0.264336278,0.003184417,0.109181364,0.210602519,0.009717484,0.021068402,0.003029226
0,0.189541107,0.179512031,0.179301336,0.848010406,0.264345603,0.009255054,0.189278095,0.247387075,0.007791066,0.022261064,0.003033937
0,0.20420547,0.192954363,0.192870086,0.848068203,0.265329355,0.004151962,0.129252365,0.240411734,0.005966262,0.014996401,0.003050893
0,0.195019173,0.184990097,0.18486368,0.848035605,0.26428033,0.003403277,0.15406224,0.223158133,0.004898876,0.016735455,0.00310077
0,0.194892756,0.184821541,0.184695125,0.848034605,0.264449728,0.003935837,0.110134024,0.205240932,0.005697281,0.016841209,0.003110599
0,0.194808478,0.184779402,0.184652986,0.848034287,0.264828931,0.004832253,0.133820249,0.224605987,0.008667176,0.016867647,0.003155396
0,0.222957313,0.207281615,0.20707092,0.848141233,0.264582605,0.004446511,0.11392838,0.239695347,0.009756764,0.013548169,0.003198793
0,0.206944503,0.194977034,0.194934895,0.848079731,0.265051169,0.002186779,0.120613285,0.1958525,0.00763907,0.014699705,0.003202898
0,0.217605663,0.203489107,0.203278412,0.848116976,0.265696902,0.005140481,0.1552836,0.232350501,0.006657074,0.013915368,0.003208644
0,0.181661118,0.173991825,0.173612574,0.847974797,0.273731652,0.00639984,0.150854137,0.233255411,0.007852547,0.04394636,0.003271667
0,0.217099996,0.203278412,0.203109856,0.848114753,0.263967177,0.001946033,0.098270555,0.235766533,0.004116695,0.013956494,0.003295249
0,0.197336817,0.186675656,0.186549239,0.848044616,0.265033297,0.002845184,0.182886316,0.273659603,0.011052998,0.016233127,0.003318805
0,0.194766339,0.184779402,0.184652986,0.848034252,0.265478549,0.00568216,0.151277542,0.247575598,0.009762741,0.016870584,0.003322924
0,0.23130083,0.216889301,0.216762884,0.848178913,0.264175428,0.004968128,0.117559887,0.189020436,0.00657083,0.012496512,0.003325752
0,0.189498968,0.179512031,0.179301336,0.848010242,0.26356544,0.003522739,0.098164704,0.208234673,0.006092641,0.022266939,0.003454514
0,0.208250811,0.196199065,0.196072648,0.848082672,0.264487027,0.002585287,0.188024167,0.278470704,0.011853964,0.014573388,0.003455042
0,0.181071173,0.173064768,0.17213771,0.847964727,0.267757652,0.003039422,0.141474099,0.303597014,0.008153123,0.045844043,0.003458068
0,0.193544309,0.183557372,0.183262399,0.848028982,0.264690616,0.010078516,0.198902405,0.257054521,0.006241221,0.018324692,0.003499786
0,0.219333361,0.204331887,0.204247609,0.848123505,0.264889542,0.001978862,0.146571238,0.278417917,0.006487147,0.01380374,0.003548167
0,0.227508322,0.212338292,0.211537651,0.848158762,0.264492466,0.003629433,0.108798671,0.248480507,0.008906271,0.013178033,0.003866452
0,0.193122919,0.183135982,0.182925288,0.84802717,0.264754334,0.004317931,0.132012637,0.239378629,0.008692793,0.018624326,0.003879496
0,0.190383886,0.180396949,0.180228393,0.848015312,0.264275668,0.004734678,0.111404237,0.258660734,0.004394216,0.021438538,0.003893075
0,0.219965446,0.205090388,0.204795415,0.848128952,0.269025029,0.003334884,0.13334799,0.203551768,0.005033793,0.013762613,0.003909661
0,0.189836079,0.17993342,0.179638448,0.848012912,0.264227491,0.005575466,0.106152393,0.238187165,0.009045458,0.021820425,0.004100327
0,0.200160128,0.189246134,0.189119717,0.848055027,0.264898089,0.009002453,0.168246291,0.236686524,0.005458186,0.015689673,0.004701273
